order_id,user_id,account_age_days,order_value,user_avg_order_value,delivery_distance_km,order_hour,payment_method,gps_verified,address_verified,order_count_today,is_fake,rule_based_score
order_004994,user_2613,348,43543,34300,4.4,19,cod,True,True,1,False,5
order_029875,user_10121,7,150168,39675,17.8,1,cod,False,True,4,True,80
order_013348,user_3423,162,57020,60565,4.9,13,ewallet,True,True,2,False,0
order_003812,user_4291,109,71562,69784,6.2,8,credit,False,True,1,False,10
order_014616,user_1618,111,65625,71131,2.3,15,credit,True,True,3,False,0
order_013124,user_1496,281,35016,28167,1.5,8,credit,True,False,2,False,10
order_002292,user_7523,67,54734,63385,5.1,9,credit,True,False,3,False,10
order_001217,user_8101,89,37559,46266,2.8,11,ewallet,False,True,2,False,10
order_017236,user_9261,131,25528,20949,5.3,10,cod,True,True,1,False,5
order_019883,user_1521,232,65947,71081,5.0,5,ewallet,False,True,1,False,25
order_003604,user_6896,302,45621,50252,2.9,6,credit,True,True,3,False,0
order_013287,user_7762,49,29135,30514,6.4,15,cod,True,True,2,False,5
order_022872,user_2716,271,44760,48647,2.7,9,ewallet,True,False,1,False,10
order_027807,user_15479,11,277964,38186,18.8,0,ewallet,False,True,5,True,75
order_025761,user_15013,10,114817,20680,16.0,2,cod,False,True,9,True,90
order_010706,user_2627,269,72949,78781,6.6,20,credit,True,True,3,False,0
order_024259,user_15074,7,123268,31207,16.8,23,cod,False,False,7,True,100
order_020248,user_7709,84,57051,58923,7.4,11,credit,True,True,2,False,0
order_001660,user_6651,222,32947,29185,2.5,6,credit,True,True,1,False,0
order_010263,user_3259,97,67806,76785,7.9,22,ewallet,True,True,1,False,0
order_020477,user_1710,300,74682,75281,6.2,13,cod,True,True,1,False,5
order_016426,user_5170,71,53694,48238,2.1,10,credit,True,True,3,False,0
order_000843,user_4559,282,51953,60067,1.8,12,credit,True,True,1,False,0
order_002978,user_1613,228,43915,34613,1.4,13,cod,True,True,3,False,5
order_007409,user_9863,362,36861,34902,6.4,11,ewallet,True,True,2,False,0
order_012219,user_2255,355,43156,37735,1.9,12,cod,True,True,1,False,5
order_012275,user_5713,212,61719,55643,1.1,21,cod,True,False,2,False,15
order_016888,user_6582,205,40812,35961,2.9,6,credit,True,True,1,False,0
order_017818,user_7863,140,72029,72681,4.6,17,ewallet,True,True,2,False,0
order_002092,user_8780,260,25912,24139,1.7,17,credit,True,True,3,False,0
order_017929,user_9337,99,66894,75752,3.3,18,credit,True,True,1,False,0
order_026539,user_16198,12,168524,29838,13.1,0,credit,False,False,7,True,95
order_019052,user_8423,122,48647,50695,7.7,8,cod,True,True,3,False,5
order_006368,user_4911,289,52904,61207,6.2,20,credit,True,True,3,False,0
order_003064,user_2860,270,41480,33893,2.4,22,ewallet,False,True,1,False,10
order_022187,user_5046,46,47603,40864,6.8,13,ewallet,True,True,1,False,0
order_009192,user_4238,77,72393,74917,7.1,12,credit,True,True,2,False,0
order_000792,user_7166,337,48459,51132,2.2,18,credit,True,True,3,False,0
order_011001,user_7641,73,72457,73502,3.0,8,ewallet,True,True,1,False,0
order_012457,user_7629,107,34019,42564,2.9,20,credit,True,True,1,False,0
order_029947,user_13297,1,115236,31949,8.3,6,cod,False,False,5,True,70
order_002634,user_4030,317,31174,31386,2.5,9,ewallet,False,True,2,False,10
order_003298,user_5721,106,40872,35768,1.9,17,ewallet,True,True,3,False,0
order_007156,user_6988,286,47254,42929,7.7,16,cod,True,True,2,False,5
order_023881,user_7919,275,47788,50969,3.8,16,credit,True,True,1,False,0
order_026412,user_18237,9,277546,22520,8.4,5,cod,False,True,8,True,75
order_011413,user_6415,175,68182,58437,2.6,9,ewallet,True,False,2,False,10
order_005522,user_1656,305,34175,30033,1.9,5,ewallet,True,True,2,False,15
order_006005,user_2999,187,49959,47274,3.4,11,ewallet,True,True,1,False,0
order_015692,user_9386,56,27813,32862,1.3,8,cod,True,True,3,False,5
order_004101,user_5736,46,30071,30657,7.1,19,credit,True,True,1,False,0
order_007927,user_3841,316,36029,29710,6.4,21,ewallet,False,True,2,False,10
order_024645,user_16610,10,154277,36161,12.5,22,cod,False,False,5,True,75
order_015036,user_4656,138,50517,58504,6.8,7,ewallet,True,True,2,False,0
order_027599,user_13203,8,192919,30348,17.5,2,credit,False,True,8,True,85
order_011093,user_1698,127,73577,82735,3.1,7,credit,True,True,3,False,0
order_019039,user_7818,84,61616,68146,6.3,22,credit,True,True,1,False,0
order_016797,user_8239,57,63272,69289,6.4,7,credit,True,True,1,False,0
order_000015,user_6038,152,28796,26688,7.1,21,ewallet,True,True,2,False,0
order_027731,user_12933,11,146821,25187,13.2,0,ewallet,False,False,10,True,95
order_004779,user_9820,156,61631,64530,1.3,9,ewallet,True,True,2,False,0
order_002793,user_7997,304,72676,72441,5.8,19,ewallet,True,True,1,False,0
order_015767,user_2932,247,41004,41825,2.1,18,credit,True,True,1,False,0
order_011120,user_9114,49,55076,45912,3.2,11,cod,True,True,1,False,5
order_024611,user_12247,8,292897,38160,13.8,14,cod,False,False,10,True,85
order_016367,user_9882,317,54216,50454,7.1,13,ewallet,True,False,3,False,10
order_005923,user_6216,92,33005,38767,3.0,12,ewallet,True,True,1,False,0
order_023003,user_6709,61,50337,57359,6.1,7,ewallet,True,True,1,False,0
order_029289,user_14216,11,241610,34994,10.6,4,cod,False,False,7,True,100
order_020430,user_4744,121,58924,56830,3.0,17,ewallet,True,True,3,False,0
order_009882,user_2213,116,26605,26987,1.9,10,cod,True,True,2,False,5
order_008068,user_9821,312,51856,58727,3.1,12,ewallet,True,True,3,False,0
order_022902,user_9182,167,47510,52093,6.0,17,credit,False,True,3,False,10
order_025705,user_11039,6,136724,22829,17.5,0,credit,False,True,4,True,85
order_027562,user_16267,0,243547,34993,8.3,0,cod,False,True,6,True,85
order_000099,user_8916,84,40545,43041,5.0,15,cod,True,False,2,False,15
order_002607,user_8959,248,56387,49607,4.6,13,credit,True,True,3,False,0
order_011051,user_8957,333,26994,29864,6.6,14,ewallet,True,True,1,False,0
order_027490,user_19243,6,260177,25650,10.2,2,cod,True,True,9,True,90
order_021496,user_7882,46,65784,58014,6.0,12,ewallet,True,False,3,False,10
order_022510,user_1597,251,33151,29272,4.5,16,credit,True,True,1,False,0
order_007039,user_2650,175,67004,60902,4.7,18,ewallet,True,True,3,False,0
order_025691,user_10267,4,109232,32040,17.3,2,ewallet,True,False,4,True,85
order_000006,user_4733,178,30229,27857,7.1,12,ewallet,True,True,1,False,0
order_026289,user_14737,11,160952,30800,10.2,5,cod,False,True,4,True,80
order_024470,user_19974,1,114116,39681,13.8,1,credit,True,False,6,True,85
order_005013,user_8877,145,39429,36410,7.4,9,ewallet,False,True,3,False,10
order_021713,user_7586,285,49938,46315,7.5,9,credit,True,True,1,False,0
order_019451,user_5370,48,32290,28163,6.5,17,credit,True,True,1,False,0
order_005414,user_5580,322,47266,38996,7.1,10,credit,True,True,3,False,0
order_008804,user_7504,156,36266,42364,3.2,9,cod,True,True,2,False,5
order_000462,user_4863,314,53325,55805,2.4,18,credit,True,True,1,False,0
order_018119,user_4306,221,70342,72718,5.3,15,ewallet,True,True,3,False,0
order_000441,user_5514,233,74477,71151,3.9,18,ewallet,True,True,1,False,0
order_020892,user_5587,230,54284,64269,5.5,8,cod,True,True,2,False,5
order_022581,user_4041,42,58315,51186,2.3,14,credit,True,True,3,False,0
order_023222,user_7161,211,68123,60327,3.3,10,ewallet,True,True,1,False,0
order_020348,user_1990,199,74595,65020,4.9,11,credit,True,True,1,False,0
order_028999,user_15142,9,167011,32286,14.8,17,cod,False,False,4,True,75
order_011555,user_1007,155,58871,63220,6.2,10,credit,False,True,1,False,10
order_016052,user_2381,155,27479,32258,3.5,8,ewallet,True,False,1,False,10
order_001939,user_5119,321,29765,25475,7.6,16,ewallet,True,True,1,False,0
order_004216,user_4535,35,69946,74669,2.1,21,ewallet,True,True,2,False,0
order_009118,user_8554,75,51698,46658,2.7,9,ewallet,False,False,2,False,20
order_022130,user_2276,104,31774,41131,5.8,8,ewallet,True,True,1,False,0
order_004871,user_5109,289,31785,22060,7.1,15,credit,True,True,1,False,0
order_024151,user_14893,9,155605,25681,15.7,2,cod,False,False,6,True,100
order_028638,user_18367,8,190682,34426,18.9,1,cod,False,False,6,True,100
order_012070,user_1957,286,74196,77096,1.2,10,ewallet,False,False,2,False,20
order_007976,user_8361,226,30260,27936,2.9,15,ewallet,False,True,1,False,10
order_015562,user_3921,225,67773,69712,2.1,0,ewallet,True,True,2,False,15
order_020973,user_3071,129,27076,25895,7.2,12,ewallet,True,True,2,False,0
order_026342,user_11193,4,264250,32096,13.7,14,cod,True,False,7,True,85
order_011077,user_5115,164,27909,37005,2.1,9,credit,True,True,2,False,0
order_018957,user_9764,174,70960,62837,2.9,17,credit,True,True,1,False,0
order_007705,user_8734,264,30641,22539,7.7,18,cod,True,True,1,False,5
order_023061,user_5909,47,45484,36935,2.8,6,ewallet,True,False,1,False,10
order_028775,user_17259,6,189714,22151,19.9,6,cod,False,False,7,True,95
order_018332,user_4981,224,67236,57339,7.3,20,ewallet,True,True,3,False,0
order_005070,user_1902,177,57079,55294,6.5,11,ewallet,True,True,1,False,0
order_013691,user_6882,89,26521,23369,5.8,16,credit,True,True,2,False,0
order_018796,user_5379,221,67564,67559,7.1,11,ewallet,True,True,1,False,0
order_007223,user_7730,237,57933,48686,7.7,9,ewallet,True,True,1,False,0
order_009409,user_2127,32,40297,40998,3.7,6,ewallet,True,True,2,False,0
order_026172,user_16685,14,240479,36313,10.4,5,cod,False,False,10,True,100
order_000880,user_7074,205,45658,43509,7.6,16,ewallet,True,True,1,False,0
order_026243,user_17544,7,257510,39725,8.3,18,cod,True,True,6,True,50
order_023642,user_2260,187,71045,77753,1.9,22,credit,True,True,1,False,0
order_012558,user_3254,333,34746,26063,7.0,19,ewallet,True,True,1,False,0
order_024045,user_13519,14,140055,23915,18.0,4,credit,True,True,5,True,65
order_005466,user_1937,271,62111,52208,5.0,6,credit,True,True,3,False,0
order_007512,user_5701,353,45450,44159,5.7,10,ewallet,True,True,2,False,0
order_018713,user_5844,357,28739,20870,3.2,9,credit,False,False,1,False,20
order_012898,user_2673,315,54030,56181,1.1,10,ewallet,False,False,1,False,20
order_007665,user_7517,115,62644,55311,4.8,16,ewallet,True,True,3,False,0
order_013120,user_1286,241,30892,27567,7.4,17,ewallet,True,True,1,False,0
order_016291,user_2298,101,55250,57699,5.8,11,ewallet,True,True,1,False,0
order_000569,user_8063,252,62172,63385,4.8,10,credit,True,False,2,False,10
order_025207,user_17916,14,266495,35990,15.7,12,cod,False,False,5,True,75
order_018326,user_3984,150,57473,54357,5.3,11,ewallet,True,True,1,False,0
order_020833,user_8533,343,66941,57330,2.2,12,credit,True,True,2,False,0
order_006458,user_1297,48,44903,42825,7.2,20,cod,True,True,1,False,5
order_019905,user_8996,245,49354,45256,7.3,15,cod,True,True,1,False,5
order_009502,user_5268,47,73083,81043,1.3,9,ewallet,True,True,1,False,0
order_015006,user_4049,160,56300,63804,7.1,16,credit,True,True,2,False,0
order_019490,user_1189,186,38502,45687,8.0,8,cod,True,True,3,False,5
order_010836,user_3374,200,32094,34651,4.8,20,ewallet,False,True,1,False,10
order_028286,user_12717,2,257869,25385,9.5,0,credit,False,False,9,True,90
order_013446,user_8908,147,55669,49705,1.0,20,credit,True,True,3,False,0
order_007182,user_6968,66,35124,25154,7.7,14,cod,True,True,2,False,5
order_020888,user_3238,264,29400,31608,2.0,8,ewallet,True,True,2,False,0
order_027049,user_16216,3,262460,36417,13.3,2,cod,True,False,6,True,100
order_008047,user_6202,120,47061,49871,4.6,13,credit,True,True,1,False,0
order_012908,user_4401,272,29227,23134,6.4,20,ewallet,True,True,1,False,0
order_008303,user_3727,120,36809,44060,2.0,16,cod,True,True,1,False,5
order_025005,user_17585,14,274105,29422,15.1,12,cod,False,False,4,True,75
order_023382,user_8780,60,74006,72956,6.0,19,ewallet,False,False,1,False,20
order_002334,user_8537,219,62252,67570,5.9,12,credit,True,True,3,False,0
order_029499,user_19392,4,202389,32110,15.8,9,credit,True,False,5,True,70
order_029156,user_14459,9,231011,22755,10.3,4,cod,False,False,5,True,90
order_009082,user_2633,174,70287,68870,7.8,10,ewallet,True,True,1,False,0
order_028544,user_11871,12,233813,22601,13.2,20,cod,False,False,7,True,85
order_002526,user_5948,74,51690,56894,4.8,18,cod,True,True,1,False,5
order_009877,user_4846,213,58208,66175,2.1,14,credit,True,True,1,False,0
order_026242,user_18139,12,283942,20664,14.2,2,cod,True,True,5,True,70
order_019337,user_3654,165,60725,67351,3.3,1,ewallet,True,True,1,False,15
order_013689,user_8343,354,38402,38524,5.8,11,credit,False,True,1,False,10
order_013728,user_5898,69,67459,72106,6.9,20,ewallet,True,True,2,False,0
order_020043,user_4326,189,40580,47272,7.5,17,cod,True,True,1,False,5
order_006490,user_6740,270,33053,24663,4.4,12,ewallet,False,False,1,False,20
order_022580,user_5688,331,65815,58416,4.7,3,ewallet,True,True,1,False,15
order_004455,user_6702,83,64324,71438,4.8,15,ewallet,True,True,3,False,0
order_017945,user_7695,264,34098,32672,4.3,11,ewallet,True,True,3,False,0
order_029090,user_18172,10,287478,39860,12.1,2,cod,True,True,4,True,70
order_021751,user_7428,115,40953,46644,6.0,9,credit,True,False,1,False,10
order_024020,user_14953,9,204161,37279,18.7,14,credit,False,False,6,True,80
order_027313,user_19742,9,179346,23305,13.9,2,cod,True,True,10,True,80
order_006734,user_7972,271,62523,64481,6.0,13,credit,True,True,1,False,0
order_008654,user_9021,92,68211,65076,3.9,11,credit,True,True,3,False,0
order_020114,user_6564,95,43187,34337,3.7,20,ewallet,True,True,2,False,0
order_003893,user_9374,283,68305,61772,3.3,3,ewallet,True,False,1,False,25
order_002614,user_7349,198,56643,64712,5.1,15,cod,True,False,3,False,15
order_018469,user_4548,172,69722,73768,2.9,13,credit,True,True,2,False,0
order_009239,user_5830,145,30281,34450,7.1,8,ewallet,True,True,2,False,0
order_006177,user_7553,251,30618,31942,5.0,9,ewallet,True,True,3,False,0
order_011519,user_9970,312,27520,22046,3.2,23,ewallet,True,True,3,False,15
order_020408,user_1609,216,31768,31210,1.3,21,ewallet,False,True,1,False,10
order_027277,user_14361,13,198013,22645,9.4,2,cod,False,False,6,True,85
order_026418,user_18232,13,232561,36041,8.5,7,cod,False,False,8,True,70
order_009954,user_7482,328,53838,50060,7.0,12,ewallet,True,True,2,False,0
order_006936,user_3410,250,36247,33677,4.3,2,cod,True,True,1,False,20
order_012139,user_8436,146,48382,41107,2.0,20,ewallet,True,True,1,False,0
order_001576,user_9682,123,66125,72411,7.8,0,cod,True,True,2,False,20
order_028231,user_15209,0,189046,39831,11.8,5,cod,False,False,5,True,100
order_007989,user_1498,180,45937,50951,6.5,15,ewallet,True,True,2,False,0
order_018710,user_8525,205,50231,49245,2.9,19,credit,False,True,2,False,10
order_001584,user_4544,240,46675,39954,1.6,15,cod,True,True,1,False,5
order_021666,user_9998,215,44925,43131,6.6,8,ewallet,True,False,1,False,10
order_001521,user_6046,150,56884,63001,7.5,12,ewallet,True,True,1,False,0
order_029644,user_18415,10,223719,34120,14.8,23,ewallet,False,False,9,True,95
order_001618,user_3316,82,30902,24001,6.0,13,ewallet,False,True,1,False,10
order_014220,user_9073,324,34156,40622,5.1,22,ewallet,False,True,1,False,10
order_022331,user_4366,101,55467,52080,6.4,20,credit,True,True,1,False,0
order_012122,user_6878,226,39733,38205,2.8,18,credit,True,True,1,False,0
order_010765,user_6283,96,45977,51234,4.7,0,ewallet,True,True,2,False,15
order_029030,user_11436,7,287664,28794,13.1,22,credit,True,False,5,True,60
order_019303,user_2034,91,64920,70290,3.4,17,ewallet,True,True,1,False,0
order_009523,user_5634,31,70383,60479,1.2,10,ewallet,True,True,1,False,0
order_014674,user_8348,70,36050,45975,6.7,11,ewallet,True,True,1,False,0
order_013609,user_7988,276,49783,56950,5.7,14,ewallet,True,True,1,False,0
order_012605,user_2421,324,28803,28144,3.3,10,ewallet,True,True,1,False,0
order_015770,user_4206,254,51986,42756,6.9,18,credit,True,True,2,False,0
order_012026,user_7030,321,42163,43651,3.5,18,ewallet,False,True,1,False,10
order_007622,user_8532,65,66131,58089,7.6,14,ewallet,True,True,1,False,0
order_028498,user_10413,12,157577,31156,17.8,14,cod,False,False,5,True,75
order_005059,user_8795,87,74734,65860,6.6,22,credit,True,True,1,False,0
order_029700,user_19882,10,106111,27058,17.3,4,ewallet,False,False,5,True,85
order_018584,user_8290,222,60114,65450,6.7,22,ewallet,False,False,3,False,20
order_026861,user_10923,0,142009,21377,12.8,4,cod,True,False,5,True,90
order_020601,user_9323,242,63542,58383,5.4,11,ewallet,True,True,3,False,0
order_002319,user_1203,107,50673,51214,2.1,17,ewallet,False,True,1,False,10
order_020681,user_8733,251,62005,60821,6.6,13,ewallet,True,True,3,False,0
order_009830,user_9103,164,28415,34096,3.8,10,ewallet,True,True,2,False,0
order_000406,user_2857,227,41815,49517,6.1,3,ewallet,True,True,2,False,15
order_000220,user_5944,103,68267,75347,2.5,11,ewallet,False,True,3,False,10
order_004124,user_4166,217,54212,58639,4.1,6,ewallet,True,True,1,False,0
order_024941,user_15731,14,235688,32625,16.7,0,cod,False,False,10,True,100
order_029802,user_12656,10,182785,22747,10.6,8,credit,True,True,4,True,50
order_026939,user_14675,12,174848,33494,8.7,2,cod,True,True,5,True,55
order_025206,user_13337,10,112270,26857,15.5,21,credit,False,True,4,True,60
order_008757,user_9155,261,63830,57102,6.9,1,credit,True,False,3,False,25
order_029394,user_19858,0,195765,39971,12.6,6,cod,False,False,5,True,85
order_002038,user_2938,301,55939,51247,3.9,16,ewallet,True,True,1,False,0
order_007948,user_9530,205,35179,35674,6.3,15,ewallet,True,True,1,False,0
order_001023,user_3496,140,48913,42674,7.3,3,ewallet,True,True,1,False,15
order_020039,user_2505,245,56134,64065,1.8,13,ewallet,True,False,1,False,10
order_007435,user_1531,69,38256,34264,6.1,16,credit,True,True,1,False,0
order_010886,user_8739,234,62018,60484,7.6,16,ewallet,True,True,3,False,0
order_017051,user_1441,89,49417,55606,3.3,20,ewallet,True,True,2,False,0
order_000267,user_9006,115,30417,38943,1.2,18,ewallet,True,True,1,False,0
order_019025,user_5506,286,69550,63628,3.1,15,credit,True,True,1,False,0
order_022478,user_7851,39,71205,72533,6.0,12,ewallet,True,True,1,False,0
order_013006,user_7160,275,29196,31581,4.2,15,ewallet,True,False,1,False,10
order_008862,user_1356,340,31654,39109,1.6,16,credit,False,True,1,False,10
order_003828,user_4175,331,51741,57768,4.3,11,ewallet,True,True,1,False,0
order_025609,user_11644,12,142578,29467,14.7,22,cod,False,False,6,True,85
order_011014,user_1873,357,40721,48380,3.0,11,credit,False,True,1,False,10
order_025886,user_18392,12,238689,36496,10.5,2,cod,False,False,9,True,100
order_001352,user_2905,178,25310,23187,5.6,20,ewallet,True,True,1,False,0
order_029265,user_17150,11,206333,39469,11.6,2,cod,False,False,4,True,90
order_014241,user_7915,267,60398,61729,4.1,7,ewallet,True,False,2,False,10
order_019554,user_2020,136,49611,50411,3.6,14,credit,False,True,1,False,10
order_017743,user_2055,133,67258,71552,7.6,21,ewallet,True,True,1,False,0
order_010935,user_6340,357,40555,43795,2.0,14,ewallet,False,True,1,False,10
order_008015,user_6679,221,38899,37747,1.8,12,ewallet,False,True,1,False,10
order_004666,user_1217,30,31811,32934,5.9,15,ewallet,True,True,1,False,0
order_020636,user_4905,298,49907,51200,6.3,6,credit,True,True,1,False,0
order_001264,user_2661,58,66918,68147,2.9,12,cod,True,True,2,False,5
order_020353,user_4293,38,39764,32230,5.5,18,credit,True,True,1,False,0
order_029057,user_19909,6,272690,28665,13.2,15,credit,False,True,8,True,80
order_003585,user_8484,129,72933,67297,6.0,14,ewallet,True,True,1,False,0
order_005525,user_2632,92,56921,53194,5.0,18,ewallet,True,True,2,False,0
order_007914,user_3169,264,61114,56524,6.7,16,ewallet,True,True,2,False,0
order_007473,user_1207,36,52233,45227,4.9,8,ewallet,True,True,1,False,0
order_004724,user_2571,172,44614,37052,2.2,11,ewallet,True,True,3,False,0
order_022408,user_7169,78,41846,49719,6.3,20,credit,True,True,1,False,0
order_022815,user_6931,258,52882,44976,2.2,8,ewallet,True,True,2,False,0
order_023914,user_1306,350,72388,76667,5.2,4,credit,True,True,1,False,15
order_004763,user_7980,282,55850,62158,5.3,10,ewallet,True,True,1,False,0
order_004969,user_7521,306,33713,42378,7.6,15,credit,True,True,1,False,0
order_029022,user_18427,13,172433,31445,14.7,22,cod,False,False,10,True,85
order_019154,user_3162,207,50923,47676,2.2,17,cod,False,True,1,False,15
order_010181,user_7047,354,37582,42032,6.1,8,credit,True,False,2,False,10
order_013139,user_3109,323,73777,71066,7.6,11,credit,True,True,3,False,0
order_012074,user_3120,266,44463,42018,5.0,18,credit,True,True,1,False,0
order_016942,user_9652,280,55772,52109,1.5,10,ewallet,True,True,2,False,0
order_020097,user_3000,62,29599,34670,6.6,17,ewallet,True,True,2,False,0
order_010846,user_7814,31,25434,22258,5.3,16,ewallet,True,True,1,False,0
order_003518,user_4095,47,73660,74388,5.3,11,ewallet,True,True,1,False,0
order_000396,user_3636,176,69786,67996,2.0,6,credit,True,True,1,False,0
order_003834,user_9297,193,41884,44745,4.1,18,ewallet,True,True,1,False,0
order_025013,user_13773,7,189005,26678,9.8,23,credit,False,False,10,True,80
order_024290,user_10982,6,299923,31769,8.7,23,cod,False,False,4,True,85
order_004709,user_2049,323,31883,23101,6.8,19,ewallet,True,True,1,False,0
order_027390,user_19696,0,138534,30562,10.1,2,credit,False,True,7,True,95
order_003308,user_9638,125,58474,63931,2.1,23,ewallet,True,True,1,False,15
order_017014,user_5289,37,35159,42548,1.6,11,credit,True,True,3,False,0
order_006292,user_8463,230,49174,53877,4.7,22,ewallet,True,True,3,False,0
order_023227,user_6505,149,47946,48853,6.5,8,ewallet,True,False,2,False,10
order_018163,user_4047,306,70079,61322,4.2,6,ewallet,True,True,1,False,0
order_005441,user_3603,243,45816,48538,7.7,12,cod,True,True,1,False,5
order_009261,user_4662,57,45764,52799,6.2,19,credit,True,True,3,False,0
order_015607,user_6362,320,29040,38206,6.3,12,credit,True,True,1,False,0
order_012304,user_1468,234,40481,37865,3.6,13,ewallet,False,True,2,False,10
order_011079,user_8317,71,43924,38785,3.1,18,credit,False,True,3,False,10
order_018083,user_8209,91,71511,70347,3.6,9,credit,True,True,2,False,0
order_016903,user_1511,220,38001,46946,5.7,19,ewallet,True,False,2,False,10
order_008939,user_5201,170,25244,34968,5.7,21,cod,True,True,2,False,5
order_008951,user_9082,349,62768,70251,3.2,6,credit,False,True,1,False,10
order_022217,user_1455,187,57001,52763,5.4,19,ewallet,True,True,1,False,0
order_022344,user_9556,82,25227,26146,6.4,10,credit,True,True,3,False,0
order_024660,user_19395,4,197571,33806,15.2,3,cod,False,False,5,True,100
order_011576,user_2304,163,27976,24940,4.1,9,ewallet,True,True,1,False,0
order_028394,user_15624,2,134242,39377,13.1,2,ewallet,False,False,7,True,100
order_024295,user_11721,8,187339,31008,15.7,2,credit,True,False,4,True,75
order_011785,user_9033,272,52623,46777,6.0,23,ewallet,True,True,1,False,15
order_017300,user_3661,66,74163,83083,6.7,14,credit,True,False,1,False,10
order_001386,user_8702,224,50453,41632,5.9,10,ewallet,True,True,3,False,0
order_020999,user_7118,233,55151,63404,3.3,13,ewallet,False,True,1,False,10
order_010485,user_3098,140,48675,53550,5.1,12,ewallet,True,True,3,False,0
order_024266,user_11746,8,299844,21199,11.8,4,credit,False,True,9,True,85
order_005089,user_1465,278,32787,27222,1.6,20,ewallet,True,True,2,False,0
order_024486,user_14309,14,118636,35101,12.3,23,cod,False,False,5,True,90
order_026203,user_18601,11,128750,26267,10.1,0,cod,False,False,8,True,100
order_012098,user_8436,203,27285,36650,5.8,21,cod,False,True,3,False,15
order_000896,user_3933,279,72670,75508,3.1,19,cod,True,True,1,False,5
order_029171,user_17169,8,285546,28659,8.7,20,cod,False,False,6,True,70
order_021883,user_1328,267,64719,69154,6.8,5,ewallet,True,True,2,False,15
order_018188,user_8319,106,38952,37101,1.9,14,ewallet,True,False,2,False,10
order_012197,user_1465,70,39534,45475,2.8,15,ewallet,True,True,2,False,0
order_001226,user_7483,141,38848,32473,5.0,9,ewallet,True,True,1,False,0
order_015965,user_2151,218,66794,58270,2.8,5,cod,True,True,2,False,20
order_006409,user_8104,356,65665,66258,5.4,19,ewallet,True,True,2,False,0
order_016085,user_2021,84,59275,58125,4.2,18,ewallet,True,True,1,False,0
order_012185,user_2695,114,29001,32970,7.3,8,credit,False,True,2,False,10
order_018688,user_3896,150,54461,50673,7.3,16,ewallet,False,True,3,False,10
order_004755,user_6016,194,72487,68280,3.1,2,ewallet,True,True,2,False,15
order_011812,user_7309,295,38981,29200,7.9,16,credit,True,True,3,False,0
order_022699,user_1808,341,28213,34055,3.0,11,ewallet,True,True,2,False,0
order_006956,user_2949,355,33626,24570,1.6,4,credit,False,True,1,False,25
order_006111,user_3410,166,32114,31571,2.0,17,ewallet,True,True,1,False,0
order_024589,user_10399,2,121470,39562,10.7,2,cod,False,False,8,True,100
order_006762,user_3707,55,27386,31836,2.6,22,ewallet,True,True,2,False,0
order_008620,user_7982,157,41607,40807,1.2,17,credit,True,True,1,False,0
order_016534,user_5405,126,48755,45252,6.1,7,cod,False,True,2,False,15
order_007963,user_7410,161,43272,40527,6.3,12,ewallet,False,True,1,False,10
order_013593,user_1128,336,54363,47067,4.2,21,ewallet,False,True,1,False,10
order_014401,user_5554,323,61868,68503,1.6,19,ewallet,False,True,2,False,10
order_014968,user_6115,285,25662,34405,1.5,13,credit,True,True,1,False,0
order_022803,user_7580,318,48953,51866,5.9,8,ewallet,True,True,2,False,0
order_004861,user_6414,195,48348,41535,5.8,15,ewallet,True,True,1,False,0
order_015443,user_8362,329,59888,62026,4.6,16,ewallet,False,True,1,False,10
order_010668,user_6390,72,44458,46927,6.0,8,credit,False,True,3,False,10
order_020341,user_1152,247,58233,54116,4.5,13,credit,True,True,1,False,0
order_012166,user_5284,130,39292,46924,3.5,22,ewallet,True,True,2,False,0
order_026255,user_13991,5,234512,22579,17.0,5,cod,False,False,7,True,100
order_006267,user_7531,60,32241,38336,2.6,11,credit,True,True,1,False,0
order_010415,user_2953,160,57655,48559,5.2,18,credit,False,True,1,False,10
order_015131,user_8565,283,66606,56639,4.2,15,ewallet,True,True,1,False,0
order_026038,user_10806,14,252096,34094,18.0,17,cod,False,True,5,True,65
order_000293,user_3877,91,25830,20326,5.9,8,cod,True,True,2,False,5
order_003797,user_8389,189,61571,64279,5.1,15,ewallet,True,True,2,False,0
order_010420,user_9024,261,36046,43558,3.7,12,credit,True,True,2,False,0
order_020939,user_5884,242,37510,34579,7.9,14,ewallet,True,True,3,False,0
order_015468,user_9618,167,36757,38443,7.9,18,ewallet,True,True,1,False,0
order_003905,user_2377,160,65593,75332,4.4,17,ewallet,True,True,1,False,0
order_028832,user_18956,9,114662,39872,16.1,23,cod,False,True,7,True,80
order_020865,user_8823,339,63825,67083,3.5,11,credit,True,True,2,False,0
order_009467,user_7481,78,37720,41362,1.5,5,cod,True,True,3,False,20
order_012657,user_2406,170,52461,49623,3.8,7,ewallet,True,True,1,False,0
order_014569,user_6851,129,53648,44672,2.1,17,ewallet,True,True,3,False,0
order_029652,user_14163,7,159699,25411,11.1,16,cod,False,True,5,True,65
order_028679,user_19952,5,131844,22167,14.0,21,cod,False,True,10,True,85
order_027683,user_12213,12,209179,21329,11.3,1,ewallet,False,False,4,True,85
order_011016,user_7216,222,43225,51419,4.2,17,credit,True,True,2,False,0
order_027257,user_16611,6,191364,33161,8.7,23,cod,True,False,4,True,75
order_020349,user_3986,229,72070,68985,7.1,11,credit,False,True,3,False,10
